classifier,dataset,interpolation,batch_size,threshold,acc_base,acc_zero_tp,change_zero_tp,acc_inve_tp,change_inve_tp,acc_mean_tp,change_mean_tp
MLP,BeetleFly,linear,14,21,0.8500000238418579,0.85,2.384185793236071e-08,0.25,0.6000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,14,21,0.8500000238418579,0.85,2.384185793236071e-08,0.2,0.650000023841858,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,14,21,0.8500000238418579,0.85,2.384185793236071e-08,0.2,0.650000023841858,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,14,21,0.8500000238418579,0.85,2.384185793236071e-08,0.2,0.650000023841858,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,14,21,0.8500000238418579,0.85,2.384185793236071e-08,0.15,0.7000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,15,21,0.8500000238418579,0.85,2.384185793236071e-08,0.7,0.15000002384185795,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,15,21,0.8500000238418579,0.85,2.384185793236071e-08,0.45,0.4000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,15,21,0.8500000238418579,0.85,2.384185793236071e-08,0.3,0.5500000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,15,21,0.8500000238418579,0.85,2.384185793236071e-08,0.3,0.5500000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,15,21,0.8500000238418579,0.85,2.384185793236071e-08,0.3,0.5500000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,15,21,0.8500000238418579,0.85,2.384185793236071e-08,0.25,0.6000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,15,21,0.8500000238418579,0.85,2.384185793236071e-08,0.2,0.650000023841858,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,15,21,0.8500000238418579,0.85,2.384185793236071e-08,0.25,0.6000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,15,21,0.8500000238418579,0.85,2.384185793236071e-08,0.25,0.6000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,15,21,0.8500000238418579,0.85,2.384185793236071e-08,0.2,0.650000023841858,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,16,21,0.8500000238418579,0.85,2.384185793236071e-08,0.75,0.10000002384185791,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,16,21,0.8500000238418579,0.85,2.384185793236071e-08,0.6,0.25000002384185793,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,16,21,0.8500000238418579,0.85,2.384185793236071e-08,0.45,0.4000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,16,21,0.8500000238418579,0.85,2.384185793236071e-08,0.35,0.5000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,16,21,0.8500000238418579,0.85,2.384185793236071e-08,0.4,0.4500000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,16,21,0.8500000238418579,0.85,2.384185793236071e-08,0.3,0.5500000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,16,21,0.8500000238418579,0.85,2.384185793236071e-08,0.35,0.5000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,16,21,0.8500000238418579,0.85,2.384185793236071e-08,0.3,0.5500000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,16,21,0.8500000238418579,0.85,2.384185793236071e-08,0.2,0.650000023841858,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,16,21,0.8500000238418579,0.85,2.384185793236071e-08,0.2,0.650000023841858,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,17,21,0.8500000238418579,0.85,2.384185793236071e-08,0.7,0.15000002384185795,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,17,21,0.8500000238418579,0.85,2.384185793236071e-08,0.4,0.4500000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,17,21,0.8500000238418579,0.85,2.384185793236071e-08,0.35,0.5000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,17,21,0.8500000238418579,0.85,2.384185793236071e-08,0.3,0.5500000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,17,21,0.8500000238418579,0.85,2.384185793236071e-08,0.35,0.5000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,17,21,0.8500000238418579,0.85,2.384185793236071e-08,0.25,0.6000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,17,21,0.8500000238418579,0.85,2.384185793236071e-08,0.25,0.6000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,17,21,0.8500000238418579,0.85,2.384185793236071e-08,0.25,0.6000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,17,21,0.8500000238418579,0.85,2.384185793236071e-08,0.25,0.6000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,17,21,0.8500000238418579,0.85,2.384185793236071e-08,0.25,0.6000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,18,21,0.8500000238418579,0.85,2.384185793236071e-08,0.6,0.25000002384185793,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,18,21,0.8500000238418579,0.85,2.384185793236071e-08,0.45,0.4000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,18,21,0.8500000238418579,0.85,2.384185793236071e-08,0.35,0.5000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,18,21,0.8500000238418579,0.85,2.384185793236071e-08,0.35,0.5000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,18,21,0.8500000238418579,0.85,2.384185793236071e-08,0.35,0.5000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,18,21,0.8500000238418579,0.85,2.384185793236071e-08,0.2,0.650000023841858,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,18,21,0.8500000238418579,0.85,2.384185793236071e-08,0.15,0.7000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,18,21,0.8500000238418579,0.85,2.384185793236071e-08,0.1,0.7500000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,18,21,0.8500000238418579,0.85,2.384185793236071e-08,0.1,0.7500000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,18,21,0.8500000238418579,0.85,2.384185793236071e-08,0.1,0.7500000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,19,21,0.8500000238418579,0.85,2.384185793236071e-08,0.65,0.2000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,19,21,0.8500000238418579,0.85,2.384185793236071e-08,0.4,0.4500000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,19,21,0.8500000238418579,0.85,2.384185793236071e-08,0.35,0.5000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,19,21,0.8500000238418579,0.85,2.384185793236071e-08,0.25,0.6000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,19,21,0.8500000238418579,0.85,2.384185793236071e-08,0.3,0.5500000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,19,21,0.8500000238418579,0.85,2.384185793236071e-08,0.25,0.6000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,19,21,0.8500000238418579,0.85,2.384185793236071e-08,0.15,0.7000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,19,21,0.8500000238418579,0.85,2.384185793236071e-08,0.15,0.7000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,19,21,0.8500000238418579,0.85,2.384185793236071e-08,0.15,0.7000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,19,21,0.8500000238418579,0.85,2.384185793236071e-08,0.1,0.7500000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,5,21,0.8500000238418579,0.85,2.384185793236071e-08,0.65,0.2000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,5,21,0.8500000238418579,0.85,2.384185793236071e-08,0.55,0.30000002384185787,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,5,21,0.8500000238418579,0.85,2.384185793236071e-08,0.5,0.3500000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,5,21,0.8500000238418579,0.85,2.384185793236071e-08,0.35,0.5000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,5,21,0.8500000238418579,0.85,2.384185793236071e-08,0.35,0.5000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,5,21,0.8500000238418579,0.85,2.384185793236071e-08,0.3,0.5500000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,5,21,0.8500000238418579,0.85,2.384185793236071e-08,0.3,0.5500000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,5,21,0.8500000238418579,0.85,2.384185793236071e-08,0.2,0.650000023841858,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,5,21,0.8500000238418579,0.85,2.384185793236071e-08,0.2,0.650000023841858,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,5,21,0.8500000238418579,0.85,2.384185793236071e-08,0.25,0.6000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,6,21,0.8500000238418579,0.85,2.384185793236071e-08,0.65,0.2000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,6,21,0.8500000238418579,0.85,2.384185793236071e-08,0.55,0.30000002384185787,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,6,21,0.8500000238418579,0.85,2.384185793236071e-08,0.45,0.4000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,6,21,0.8500000238418579,0.85,2.384185793236071e-08,0.4,0.4500000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,6,21,0.8500000238418579,0.85,2.384185793236071e-08,0.35,0.5000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,6,21,0.8500000238418579,0.85,2.384185793236071e-08,0.2,0.650000023841858,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,6,21,0.8500000238418579,0.85,2.384185793236071e-08,0.15,0.7000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,6,21,0.8500000238418579,0.85,2.384185793236071e-08,0.2,0.650000023841858,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,6,21,0.8500000238418579,0.85,2.384185793236071e-08,0.15,0.7000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,6,21,0.8500000238418579,0.85,2.384185793236071e-08,0.15,0.7000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,7,21,0.8500000238418579,0.85,2.384185793236071e-08,0.65,0.2000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,7,21,0.8500000238418579,0.85,2.384185793236071e-08,0.5,0.3500000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,7,21,0.8500000238418579,0.85,2.384185793236071e-08,0.45,0.4000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,7,21,0.8500000238418579,0.85,2.384185793236071e-08,0.3,0.5500000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,7,21,0.8500000238418579,0.85,2.384185793236071e-08,0.25,0.6000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,7,21,0.8500000238418579,0.85,2.384185793236071e-08,0.25,0.6000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,7,21,0.8500000238418579,0.85,2.384185793236071e-08,0.15,0.7000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,7,21,0.8500000238418579,0.85,2.384185793236071e-08,0.15,0.7000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,7,21,0.8500000238418579,0.85,2.384185793236071e-08,0.2,0.650000023841858,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,7,21,0.8500000238418579,0.85,2.384185793236071e-08,0.2,0.650000023841858,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,8,21,0.8500000238418579,0.85,2.384185793236071e-08,0.75,0.10000002384185791,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,8,21,0.8500000238418579,0.85,2.384185793236071e-08,0.55,0.30000002384185787,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,8,21,0.8500000238418579,0.85,2.384185793236071e-08,0.45,0.4000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,8,21,0.8500000238418579,0.85,2.384185793236071e-08,0.45,0.4000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,8,21,0.8500000238418579,0.85,2.384185793236071e-08,0.35,0.5000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,8,21,0.8500000238418579,0.85,2.384185793236071e-08,0.2,0.650000023841858,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,8,21,0.8500000238418579,0.85,2.384185793236071e-08,0.2,0.650000023841858,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,8,21,0.8500000238418579,0.85,2.384185793236071e-08,0.25,0.6000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,8,21,0.8500000238418579,0.85,2.384185793236071e-08,0.3,0.5500000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,8,21,0.8500000238418579,0.85,2.384185793236071e-08,0.35,0.5000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,9,21,0.8500000238418579,0.85,2.384185793236071e-08,0.65,0.2000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,9,21,0.8500000238418579,0.85,2.384185793236071e-08,0.55,0.30000002384185787,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,9,21,0.8500000238418579,0.85,2.384185793236071e-08,0.45,0.4000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,9,21,0.8500000238418579,0.85,2.384185793236071e-08,0.45,0.4000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,9,21,0.8500000238418579,0.85,2.384185793236071e-08,0.4,0.4500000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,9,21,0.8500000238418579,0.85,2.384185793236071e-08,0.35,0.5000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,9,21,0.8500000238418579,0.85,2.384185793236071e-08,0.3,0.5500000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,9,21,0.8500000238418579,0.85,2.384185793236071e-08,0.15,0.7000000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,9,21,0.8500000238418579,0.85,2.384185793236071e-08,0.1,0.7500000238418579,0.85,2.384185793236071e-08
MLP,BeetleFly,linear,9,21,0.8500000238418579,0.85,2.384185793236071e-08,0.1,0.7500000238418579,0.85,2.384185793236071e-08
MLP,Earthquakes,fourier,100,140,0.7194244861602783,0.7194244604316546,2.572862367600237e-08,0.7266187050359713,-0.007194218875692937,0.7194244604316546,2.572862367600237e-08
MLP,Earthquakes,fourier,100,140,0.7194244861602783,0.7194244604316546,2.572862367600237e-08,0.7122302158273381,0.007194270332940178,0.7194244604316546,2.572862367600237e-08
MLP,Earthquakes,fourier,100,140,0.7194244861602783,0.7194244604316546,2.572862367600237e-08,0.7482014388489209,-0.028776952688642554,0.7194244604316546,2.572862367600237e-08
MLP,Earthquakes,fourier,100,140,0.7194244861602783,0.7194244604316546,2.572862367600237e-08,0.7410071942446043,-0.02158270808432594,0.7194244604316546,2.572862367600237e-08
MLP,Earthquakes,fourier,100,140,0.7194244861602783,0.7194244604316546,2.572862367600237e-08,0.7482014388489209,-0.028776952688642554,0.7194244604316546,2.572862367600237e-08
MLP,Earthquakes,fourier,100,140,0.7194244861602783,0.7194244604316546,2.572862367600237e-08,0.7482014388489209,-0.028776952688642554,0.7194244604316546,2.572862367600237e-08
MLP,Earthquakes,fourier,100,140,0.7194244861602783,0.7194244604316546,2.572862367600237e-08,0.7482014388489209,-0.028776952688642554,0.7194244604316546,2.572862367600237e-08
MLP,Earthquakes,fourier,100,140,0.7194244861602783,0.7194244604316546,2.572862367600237e-08,0.7482014388489209,-0.028776952688642554,0.7194244604316546,2.572862367600237e-08
MLP,Earthquakes,fourier,100,140,0.7194244861602783,0.7194244604316546,2.572862367600237e-08,0.7482014388489209,-0.028776952688642554,0.7194244604316546,2.572862367600237e-08
MLP,Earthquakes,fourier,100,140,0.7194244861602783,0.7194244604316546,2.572862367600237e-08,0.7482014388489209,-0.028776952688642554,0.7194244604316546,2.572862367600237e-08
MLP,Earthquakes,fourier,105,140,0.7194244861602783,0.7194244604316546,2.572862367600237e-08,0.7410071942446043,-0.02158270808432594,0.7194244604316546,2.572862367600237e-08
MLP,Earthquakes,fourier,105,140,0.7194244861602783,0.7194244604316546,2.572862367600237e-08,0.7410071942446043,-0.02158270808432594,0.7194244604316546,2.572862367600237e-08
MLP,Earthquakes,fourier,105,140,0.7194244861602783,0.7194244604316546,2.572862367600237e-08,0.7482014388489209,-0.028776952688642554,0.7194244604316546,2.572862367600237e-08
MLP,Earthquakes,fourier,105,140,0.7194244861602783,0.7194244604316546,2.572862367600237e-08,0.7482014388489209,-0.028776952688642554,0.7194244604316546,2.572862367600237e-08
MLP,Earthquakes,fourier,105,140,0.7194244861602783,0.7194244604316546,2.572862367600237e-08,0.7482014388489209,-0.028776952688642554,0.7194244604316546,2.572862367600237e-08
MLP,Earthquakes,fourier,105,140,0.7194244861602783,0.7194244604316546,2.572862367600237e-08,0.7482014388489209,-0.028776952688642554,0.7194244604316546,2.572862367600237e-08
MLP,Earthquakes,fourier,105,140,0.7194244861602783,0.7194244604316546,2.572862367600237e-08,0.7482014388489209,-0.028776952688642554,0.7194244604316546,2.572862367600237e-08
MLP,Earthquakes,fourier,105,140,0.7194244861602783,0.7194244604316546,2.572862367600237e-08,0.7482014388489209,-0.028776952688642554,0.7194244604316546,2.572862367600237e-08
MLP,Earthquakes,fourier,105,140,0.7194244861602783,0.7194244604316546,2.572862367600237e-08,0.7482014388489209,-0.028776952688642554,0.7194244604316546,2.572862367600237e-08
MLP,Earthquakes,fourier,105,140,0.7194244861602783,0.7194244604316546,2.572862367600237e-08,0.7482014388489209,-0.028776952688642554,0.7194244604316546,2.572862367600237e-08
MLP,Earthquakes,fourier,110,140,0.7194244861602783,0.7194244604316546,2.572862367600237e-08,0.7194244604316546,2.572862367600237e-08,0.7194244604316546,2.572862367600237e-08
MLP,Earthquakes,fourier,110,140,0.7194244861602783,0.7194244604316546,2.572862367600237e-08,0.7194244604316546,2.572862367600237e-08,0.7194244604316546,2.572862367600237e-08
MLP,Earthquakes,fourier,110,140,0.7194244861602783,0.7194244604316546,2.572862367600237e-08,0.7338129496402878,-0.014388463480009439,0.7194244604316546,2.572862367600237e-08
MLP,Earthquakes,fourier,110,140,0.7194244861602783,0.7194244604316546,2.572862367600237e-08,0.7482014388489209,-0.028776952688642554,0.7194244604316546,2.572862367600237e-08
MLP,Earthquakes,fourier,110,140,0.7194244861602783,0.7194244604316546,2.572862367600237e-08,0.7482014388489209,-0.028776952688642554,0.7194244604316546,2.572862367600237e-08
MLP,Earthquakes,fourier,110,140,0.7194244861602783,0.7194244604316546,2.572862367600237e-08,0.7482014388489209,-0.028776952688642554,0.7194244604316546,2.572862367600237e-08
MLP,Earthquakes,fourier,110,140,0.7194244861602783,0.7194244604316546,2.572862367600237e-08,0.7482014388489209,-0.028776952688642554,0.7194244604316546,2.572862367600237e-08
MLP,Earthquakes,fourier,110,140,0.7194244861602783,0.7194244604316546,2.572862367600237e-08,0.7482014388489209,-0.028776952688642554,0.7194244604316546,2.572862367600237e-08
MLP,Earthquakes,fourier,110,140,0.7194244861602783,0.7194244604316546,2.572862367600237e-08,0.7482014388489209,-0.028776952688642554,0.7194244604316546,2.572862367600237e-08
MLP,Earthquakes,fourier,110,140,0.7194244861602783,0.7194244604316546,2.572862367600237e-08,0.7482014388489209,-0.028776952688642554,0.7194244604316546,2.572862367600237e-08
MLP,Earthquakes,fourier,115,140,0.7194244861602783,0.7194244604316546,2.572862367600237e-08,0.7050359712230215,0.014388514937256791,0.7194244604316546,2.572862367600237e-08
MLP,Earthquakes,fourier,115,140,0.7194244861602783,0.7194244604316546,2.572862367600237e-08,0.7266187050359713,-0.007194218875692937,0.7194244604316546,2.572862367600237e-08
MLP,Earthquakes,fourier,115,140,0.7194244861602783,0.7194244604316546,2.572862367600237e-08,0.7410071942446043,-0.02158270808432594,0.7194244604316546,2.572862367600237e-08
MLP,Earthquakes,fourier,115,140,0.7194244861602783,0.7194244604316546,2.572862367600237e-08,0.7482014388489209,-0.028776952688642554,0.7194244604316546,2.572862367600237e-08
MLP,Earthquakes,fourier,115,140,0.7194244861602783,0.7194244604316546,2.572862367600237e-08,0.7482014388489209,-0.028776952688642554,0.7194244604316546,2.572862367600237e-08
MLP,Earthquakes,fourier,115,140,0.7194244861602783,0.7194244604316546,2.572862367600237e-08,0.7482014388489209,-0.028776952688642554,0.7194244604316546,2.572862367600237e-08
MLP,Earthquakes,fourier,115,140,0.7194244861602783,0.7194244604316546,2.572862367600237e-08,0.7482014388489209,-0.028776952688642554,0.7194244604316546,2.572862367600237e-08
MLP,Earthquakes,fourier,115,140,0.7194244861602783,0.7194244604316546,2.572862367600237e-08,0.7482014388489209,-0.028776952688642554,0.7194244604316546,2.572862367600237e-08
MLP,Earthquakes,fourier,115,140,0.7194244861602783,0.7194244604316546,2.572862367600237e-08,0.7482014388489209,-0.028776952688642554,0.7194244604316546,2.572862367600237e-08
MLP,Earthquakes,fourier,115,140,0.7194244861602783,0.7194244604316546,2.572862367600237e-08,0.7482014388489209,-0.028776952688642554,0.7194244604316546,2.572862367600237e-08
MLP,Earthquakes,fourier,120,140,0.7194244861602783,0.7194244604316546,2.572862367600237e-08,0.7266187050359713,-0.007194218875692937,0.7194244604316546,2.572862367600237e-08
MLP,Earthquakes,fourier,120,140,0.7194244861602783,0.7194244604316546,2.572862367600237e-08,0.7338129496402878,-0.014388463480009439,0.7194244604316546,2.572862367600237e-08
MLP,Earthquakes,fourier,120,140,0.7194244861602783,0.7194244604316546,2.572862367600237e-08,0.7482014388489209,-0.028776952688642554,0.7194244604316546,2.572862367600237e-08
MLP,Earthquakes,fourier,120,140,0.7194244861602783,0.7194244604316546,2.572862367600237e-08,0.7482014388489209,-0.028776952688642554,0.7194244604316546,2.572862367600237e-08
MLP,Earthquakes,fourier,120,140,0.7194244861602783,0.7194244604316546,2.572862367600237e-08,0.7482014388489209,-0.028776952688642554,0.7194244604316546,2.572862367600237e-08
